open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1711929600000,0.220230,0.220320,0.218570,0.218600,61648870,1711929899999,13517050.857540,23197,24493759,5371193.531390,0
1711929900000,0.218610,0.219010,0.218080,0.218160,31103731,1711930199999,6797010.644630,13963,16536453,3614763.472510,0
1711930200000,0.218150,0.218260,0.216490,0.216850,57298434,1711930499999,12456473.719830,24224,21962668,4775529.777870,0
1711930500000,0.216850,0.217840,0.216850,0.217720,31018225,1711930799999,6743316.051250,11714,19286862,4192796.688680,0
1711930800000,0.217730,0.217820,0.216910,0.217560,27155439,1711931099999,5902864.724100,9754,12271175,2667212.822720,0
1711931100000,0.217550,0.218000,0.217020,0.217480,22221928,1711931399999,4834506.093950,8948,13232752,2879367.188890,0
1711931400000,0.217480,0.218620,0.217480,0.218390,26965992,1711931699999,5880842.763680,11102,15636289,3410306.750240,0
1711931700000,0.218390,0.219940,0.217650,0.219030,70652148,1711931999999,15456239.632680,27095,42647536,9331114.549280,0
1711932000000,0.219020,0.219080,0.218260,0.218920,24703541,1711932299999,5401910.451030,10627,11375236,2487489.644760,0
1711932300000,0.218920,0.219770,0.218290,0.219640,27316032,1711932599999,5985240.014810,12363,13718281,3006255.533830,0
1711932600000,0.219640,0.219710,0.218500,0.218540,19154392,1711932899999,4196473.513130,9868,8139650,1783066.601210,0
1711932900000,0.218530,0.218970,0.218070,0.218800,16981738,1711933199999,3710272.237870,8419,7848091,1714945.956240,0
1711933200000,0.218810,0.219350,0.218590,0.218660,13581236,1711933499999,2973993.065880,6803,6718275,1471427.492930,0
1711933500000,0.218670,0.218780,0.217570,0.218250,28796463,1711933799999,6281249.087140,10896,10787565,2352722.760260,0
1711933800000,0.218250,0.218890,0.217870,0.218340,20319762,1711934099999,4437512.927410,9639,10888114,2378075.201250,0
1711934100000,0.218350,0.218720,0.216570,0.216660,33260583,1711934399999,7235179.569040,13594,12547936,2729941.567140,0
1711934400000,0.216670,0.217210,0.215760,0.216950,52163465,1711934699999,11289345.382600,21224,24397526,5282115.485790,0
1711934700000,0.216940,0.217450,0.216480,0.216850,22713609,1711934999999,4928312.245950,10312,11726987,2544888.086460,0
1711935000000,0.216850,0.217980,0.216770,0.217550,37653858,1711935299999,8188120.298650,13087,23023369,5005435.545340,0
1711935300000,0.217550,0.217560,0.216620,0.216710,22416345,1711935599999,4865351.408760,9059,11446204,2484095.608590,0
1711935600000,0.216710,0.216840,0.216140,0.216470,30159100,1711935899999,6526820.487340,8408,13874934,3002994.779600,0
1711935900000,0.216480,0.216830,0.215550,0.216460,36722204,1711936199999,7936543.138670,11920,17607415,3806289.369260,0
1711936200000,0.216450,0.216660,0.216160,0.216480,18004480,1711936499999,3895707.787060,6233,8089482,1750332.297280,0
1711936500000,0.216480,0.217320,0.216310,0.217190,18052962,1711936799999,3914743.126590,8386,11129071,2413082.721920,0
1711936800000,0.217190,0.217520,0.216750,0.217370,16174955,1711937099999,3513222.837040,8921,8205393,1782397.698180,0
1711937100000,0.217380,0.217410,0.216340,0.216990,23679091,1711937399999,5133923.860880,9077,8403861,1822050.387630,0
1711937400000,0.216990,0.217300,0.216400,0.216680,13358069,1711937699999,2896136.875960,6988,5540414,1201227.986480,0
1711937700000,0.216680,0.216930,0.216170,0.216580,15919448,1711937999999,3447235.757440,7257,6153558,1332697.704560,0
1711938000000,0.216570,0.217040,0.216300,0.216400,17107572,1711938299999,3705879.302470,6918,8922714,1932971.081890,0
1711938300000,0.216400,0.216410,0.215510,0.216010,27447151,1711938599999,5927441.468690,9950,9530116,2058352.504120,0
1711938600000,0.216010,0.216170,0.215190,0.215310,25118083,1711938899999,5415234.859790,8709,7963813,1716908.861780,0
1711938900000,0.215320,0.216220,0.215320,0.216200,15516836,1711939199999,3349395.990810,6064,8159888,1761273.609550,0
1711939200000,0.216200,0.216440,0.215830,0.216200,12159164,1711939499999,2628139.905570,5057,6417428,1387280.617700,0
1711939500000,0.216200,0.217000,0.216020,0.216750,15354366,1711939799999,3326479.622470,6716,10797720,2339648.788630,0
1711939800000,0.216760,0.217040,0.216590,0.216670,18208211,1711940099999,3949021.737360,6291,9683378,2100437.480040,0
1711940100000,0.216670,0.217100,0.216380,0.216890,10432311,1711940399999,2261053.229760,4875,6429416,1393639.900750,0
1711940400000,0.216880,0.217500,0.216860,0.217290,12420743,1711940699999,2697969.970530,6285,7194507,1562701.189070,0
1711940700000,0.217300,0.217300,0.216330,0.216630,14786709,1711940999999,3204402.093870,5726,6228608,1349572.455350,0
1711941000000,0.216630,0.216660,0.215640,0.215640,14631132,1711941299999,3160492.255300,7320,4781984,1032868.151560,0
1711941300000,0.215650,0.216250,0.215340,0.216010,19594785,1711941599999,4226671.686660,7317,11343919,2447370.639030,0
1711941600000,0.216010,0.216220,0.215570,0.215910,10331516,1711941899999,2230433.471440,4128,5336362,1152128.063260,0
1711941900000,0.215910,0.215930,0.214740,0.215010,38377731,1711942199999,8254135.251110,11362,14604337,3141342.559880,0
1711942200000,0.215020,0.215710,0.214500,0.215640,31738402,1711942499999,6828672.054650,10863,14829534,3191675.798790,0
1711942500000,0.215650,0.215710,0.214810,0.215130,17262013,1711942799999,3716015.726930,5920,6202399,1335468.016160,0
1711942800000,0.215140,0.215670,0.215130,0.215510,11263655,1711943099999,2426954.217030,4090,6292786,1356066.496240,0
1711943100000,0.215500,0.216070,0.215420,0.215660,14016759,1711943399999,3025338.800470,5323,7398975,1597002.385180,0
1711943400000,0.215640,0.216200,0.215500,0.216090,12940237,1711943699999,2793308.781020,4332,8332725,1798821.528850,0
1711943700000,0.216100,0.216590,0.216090,0.216130,13947589,1711943999999,3017824.982180,6531,8050843,1741962.127830,0
1711944000000,0.216140,0.216490,0.215720,0.215820,19555848,1711944299999,4226658.434930,6163,9775690,2112972.778220,0
1711944300000,0.215810,0.216650,0.215750,0.216460,13873407,1711944599999,3000315.899280,5845,9537820,2062950.258010,0
1711944600000,0.216460,0.216660,0.216260,0.216450,8437690,1711944899999,1826468.772790,4657,5699218,1233745.081220,0
1711944900000,0.216450,0.216980,0.215910,0.216070,14266439,1711945199999,3088468.711380,6222,7592117,1643990.923230,0
1711945200000,0.216070,0.216080,0.214800,0.214990,40310375,1711945499999,8677287.115380,11916,15713122,3382685.981520,0
1711945500000,0.214980,0.215600,0.214590,0.215470,20586302,1711945799999,4427211.187340,6989,12202752,2624761.486050,0
1711945800000,0.215460,0.215950,0.215190,0.215820,18296909,1711946099999,3944903.257770,7972,8601852,1855177.427780,0
1711946100000,0.215840,0.216180,0.215320,0.215690,12708215,1711946399999,2742016.489120,6033,4874493,1051439.771690,0
1711946400000,0.215700,0.215880,0.215140,0.215610,14985442,1711946699999,3229526.090860,5434,8156483,1758112.851410,0
1711946700000,0.215610,0.216440,0.215540,0.216210,16885170,1711946999999,3648230.163360,6908,8712857,1882588.398120,0
1711947000000,0.216220,0.216700,0.216160,0.216650,14062626,1711947299999,3043738.096250,5139,8848791,1915441.431470,0
1711947300000,0.216650,0.216660,0.215390,0.215510,16708842,1711947599999,3607611.227630,6846,5764345,1244702.994630,0
1711947600000,0.215510,0.216550,0.215460,0.216350,13650430,1711947899999,2949924.115620,7135,8778058,1897018.949160,0
1711947900000,0.216350,0.216500,0.215960,0.216310,7907318,1711948199999,1710296.702320,4305,4169619,901866.905610,0
1711948200000,0.216300,0.217470,0.216000,0.217450,37135454,1711948499999,8054118.145490,13513,23084841,5008023.650650,0
1711948500000,0.217460,0.217500,0.216840,0.217040,20629582,1711948799999,4478809.780730,7538,8737805,1897214.296650,0
1711948800000,0.217040,0.217160,0.216400,0.216850,18050232,1711949099999,3912259.102800,6869,8345279,1808935.659740,0
1711949100000,0.216860,0.216860,0.216230,0.216780,16515644,1711949399999,3576346.976870,6033,6734443,1458598.942110,0
1711949400000,0.216780,0.216790,0.214560,0.214630,64674441,1711949699999,13928493.614900,20037,26574930,5724013.936700,0
1711949700000,0.214630,0.215470,0.213710,0.214370,74691005,1711949999999,16013496.032010,27802,32669955,7006309.877230,0
1711950000000,0.214370,0.214370,0.212760,0.213470,79464486,1711950299999,16962206.892610,24900,32645943,6970255.469900,0
1711950300000,0.213460,0.213770,0.202970,0.208400,375826094,1711950599999,78481787.368430,143633,158174928,33068627.432170,0
1711950600000,0.208390,0.209840,0.196400,0.203770,646329696,1711950899999,131081696.215250,264922,308909414,62760190.916330,0
1711950900000,0.203800,0.205140,0.200080,0.202010,266458424,1711951199999,54063314.251330,98946,131023984,26592099.237770,0
1711951200000,0.201990,0.205600,0.200820,0.204790,224687359,1711951499999,45643374.074330,84946,115025584,23377022.393060,0
1711951500000,0.204770,0.205660,0.204190,0.205220,121896283,1711951799999,24961403.150100,47333,58048365,11890326.222820,0
1711951800000,0.205230,0.205920,0.204320,0.205500,94977835,1711952099999,19490514.502190,37311,48633750,9982712.472380,0
1711952100000,0.205510,0.208000,0.205500,0.206600,122596985,1711952399999,25404419.476420,48981,61687482,12781421.176520,0
1711952400000,0.206620,0.207090,0.205350,0.205830,77736052,1711952699999,16034355.730430,27454,38570668,7958052.611190,0
1711952700000,0.205830,0.206800,0.204850,0.206740,60648420,1711952999999,12479828.441930,22929,29324014,6036402.951870,0
1711953000000,0.206730,0.208160,0.205480,0.206980,85790811,1711953299999,17766756.499090,30498,43675393,9045181.580630,0
1711953300000,0.206970,0.208790,0.206970,0.208020,70670100,1711953599999,14700539.631530,26464,33851055,7039547.202420,0
1711953600000,0.208030,0.208060,0.206840,0.207670,43967802,1711953899999,9120087.496750,15794,20345320,4221269.556360,0
1711953900000,0.207670,0.207770,0.206690,0.206910,36293954,1711954199999,7515428.659990,11759,17961557,3719422.411120,0
1711954200000,0.206930,0.207280,0.205780,0.207280,54185312,1711954499999,11189102.870930,17013,25547493,5277861.993420,0
1711954500000,0.207280,0.207710,0.205600,0.206010,68120727,1711954799999,14074933.769110,22336,32563523,6731692.739440,0
1711954800000,0.206010,0.207490,0.205550,0.207430,45388451,1711955099999,9370797.714840,16492,25144646,5191349.590670,0
1711955100000,0.207430,0.208000,0.206320,0.206560,45100390,1711955399999,9355072.613640,16216,16733168,3472928.465340,0
1711955400000,0.206570,0.207410,0.206470,0.207200,34201987,1711955699999,7075166.530080,12562,19603543,4055435.043430,0
1711955700000,0.207200,0.207470,0.206650,0.206830,25139501,1711955999999,5203563.619300,10796,12362020,2558781.581290,0
1711956000000,0.206830,0.207670,0.206730,0.206750,24928420,1711956299999,5164744.985640,10947,13140011,2722844.629180,0
1711956300000,0.206750,0.207890,0.206730,0.207880,27160902,1711956599999,5626389.072250,7824,11964580,2479531.619030,0
1711956600000,0.207890,0.207940,0.206730,0.206860,27206423,1711956899999,5638519.719120,8329,11407461,2365012.411310,0
1711956900000,0.206860,0.207620,0.206730,0.207130,21388283,1711957199999,4429572.804430,8034,10518284,2178144.703890,0
1711957200000,0.207130,0.207160,0.206460,0.207150,26797756,1711957499999,5539504.755560,8063,10655807,2202802.072070,0
1711957500000,0.207140,0.207710,0.207030,0.207390,17031666,1711957799999,3531898.149820,7427,8199893,1700378.615360,0
1711957800000,0.207390,0.208000,0.207370,0.207950,21940348,1711958099999,4557577.076350,7149,12050963,2503625.248120,0
1711958100000,0.207950,0.208000,0.207120,0.207130,19770566,1711958399999,4103408.297210,7215,8879343,1842796.210270,0
1711958400000,0.207120,0.207120,0.205230,0.205680,58648533,1711958699999,12087180.049370,23645,21220790,4372555.614920,0
1711958700000,0.205690,0.206010,0.204240,0.204750,88214945,1711958999999,18082777.654260,24499,39956160,8190493.271370,0
1711959000000,0.204750,0.205100,0.203240,0.203850,99834169,1711959299999,20376446.398470,29442,48124768,9824977.842470,0
1711959300000,0.203860,0.204730,0.203520,0.203880,57263499,1711959599999,11689812.705890,15642,31596763,6450321.378140,0
1711959600000,0.203890,0.203950,0.202540,0.202830,68930404,1711959899999,14004011.406360,22251,30330681,6161924.950500,0
1711959900000,0.202820,0.203680,0.202050,0.203000,64913753,1711960199999,13166357.767590,18633,33348597,6765528.364100,0
1711960200000,0.203020,0.204050,0.201940,0.203890,56126473,1711960499999,11387113.178920,18791,29078069,5901964.441620,0
1711960500000,0.203890,0.204000,0.202490,0.203560,45621363,1711960799999,9276959.914520,14658,21458955,4362914.213030,0
1711960800000,0.203560,0.204190,0.203310,0.204020,25322592,1711961099999,5158418.962270,9100,14418917,2937365.979380,0
1711961100000,0.204030,0.204840,0.203360,0.203580,40189385,1711961399999,8206794.954520,12158,21772862,4447736.334120,0
1711961400000,0.203580,0.204600,0.203340,0.204050,30374942,1711961699999,6194037.383000,11608,17126269,3492139.601240,0
1711961700000,0.204070,0.204220,0.203890,0.204110,12926377,1711961999999,2637652.445420,6171,6986694,1425659.175170,0
1711962000000,0.204110,0.204760,0.203770,0.203800,26200772,1711962299999,5355158.847020,10891,12200507,2494146.732630,0
1711962300000,0.203800,0.204790,0.203310,0.204690,27426291,1711962599999,5598022.122360,10397,13496859,2756200.210370,0
1711962600000,0.204690,0.204980,0.204530,0.204870,16000758,1711962899999,3276663.712910,7355,9512377,1948087.752110,0
1711962900000,0.204860,0.204870,0.204100,0.204160,18288935,1711963199999,3739900.044730,6958,8996100,1839640.661750,0
1711963200000,0.204160,0.204270,0.203610,0.204210,19863604,1711963499999,4050702.920890,7862,11368873,2318498.310250,0
1711963500000,0.204220,0.204490,0.203840,0.204080,11661657,1711963799999,2381795.773410,4873,5201196,1062448.775500,0
1711963800000,0.204080,0.204520,0.203860,0.204150,17760933,1711964099999,3624956.957460,7936,10393839,2121199.049860,0
1711964100000,0.204140,0.204250,0.203550,0.203690,15361978,1711964399999,3131466.437890,5927,5668512,1155615.974050,0
