open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1596240000000,346.42,348.15,346.42,346.96,18104.822,1596240299999,6290550.46187,3477,9724.682,3379093.99445,0
1596240300000,346.95,347.02,346.03,346.47,5628.394,1596240599999,1950562.66246,1448,3005.559,1041626.71973,0
1596240600000,346.50,346.50,344.76,345.36,13247.560,1596240899999,4576258.43009,2635,6288.213,2172070.75785,0
1596240900000,345.36,345.90,345.15,345.57,3596.348,1596241199999,1242818.14151,1139,1530.150,528824.51139,0
1596241200000,345.57,345.58,344.63,344.76,5258.228,1596241499999,1814234.76099,1578,2118.183,730929.52173,0
1596241500000,344.69,345.30,344.00,344.84,6879.860,1596241799999,2371065.62935,1797,2083.419,718120.98178,0
1596241800000,344.84,344.84,344.00,344.38,5695.530,1596242099999,1961614.22630,1447,2400.110,826698.06339,0
1596242100000,344.39,345.27,344.00,345.27,4942.489,1596242399999,1702063.89645,1424,1783.133,614306.82091,0
1596242400000,345.23,345.39,344.86,345.34,2726.694,1596242699999,940929.24444,974,1910.892,659416.45161,0
1596242700000,345.35,345.70,344.93,345.60,2619.590,1596242999999,904760.75232,753,1462.280,505070.94103,0
1596243000000,345.55,345.55,344.78,344.80,2904.517,1596243299999,1002915.14907,759,736.107,254142.80713,0
1596243300000,344.80,344.80,343.93,344.33,3905.657,1596243599999,1344938.54776,1128,1108.187,381655.46188,0
1596243600000,344.32,344.37,343.40,344.25,4892.967,1596243899999,1682456.07747,1656,1848.495,635711.20611,0
1596243900000,344.26,345.79,344.25,345.48,4304.670,1596244199999,1485435.18076,1517,2750.436,949176.69444,0
1596244200000,345.43,345.54,344.71,345.11,3576.419,1596244499999,1234581.75787,1337,1360.758,469728.11072,0
1596244500000,345.10,346.12,345.10,345.99,2243.044,1596244799999,775469.49771,931,1564.999,541060.83863,0
1596244800000,345.92,345.96,345.51,345.76,1664.043,1596245099999,575291.87137,861,631.727,218401.22581,0
1596245100000,345.76,345.93,345.22,345.25,2668.834,1596245399999,922308.27363,942,1023.714,353781.60676,0
1596245400000,345.26,346.21,345.17,345.95,2512.941,1596245699999,869272.51441,897,1528.307,528732.93218,0
1596245700000,345.96,346.74,345.92,346.44,2300.443,1596245999999,796676.95432,917,1679.620,581694.37466,0
1596246000000,346.42,346.47,345.68,345.70,2141.705,1596246299999,741012.94267,765,574.163,198670.18613,0
1596246300000,345.72,345.80,345.37,345.46,1997.083,1596246599999,690188.70422,590,343.717,118788.81555,0
1596246600000,345.46,345.59,345.15,345.18,2175.156,1596246899999,751097.96892,527,768.220,265244.18526,0
1596246900000,345.21,345.76,345.20,345.64,1523.754,1596247199999,526475.13013,593,885.211,305859.88065,0
1596247200000,345.59,346.07,345.17,346.07,2189.735,1596247499999,757018.03436,880,1259.841,435649.50011,0
1596247500000,346.08,347.69,346.06,346.96,7734.407,1596247799999,2681516.86228,2448,4482.350,1554355.73547,0
1596247800000,346.95,347.80,346.84,347.47,7857.268,1596248099999,2730513.01808,2185,4318.306,1500882.43271,0
1596248100000,347.49,347.54,347.02,347.27,4659.920,1596248399999,1618032.86020,1352,1830.101,635473.20662,0
1596248400000,347.27,348.34,347.16,347.80,11018.649,1596248699999,3833242.49395,2266,6743.773,2346218.10075,0
1596248700000,347.81,348.00,347.32,347.54,4478.191,1596248999999,1557208.20129,1278,2391.064,831596.33048,0
1596249000000,347.55,347.72,346.95,346.96,4195.345,1596249299999,1457378.73087,1180,1682.184,584550.49682,0
1596249300000,346.96,347.48,346.88,347.41,3444.192,1596249599999,1195705.10319,982,1951.742,677598.49325,0
1596249600000,347.42,347.72,346.94,347.54,4789.279,1596249899999,1663167.43918,1021,2820.195,979605.80221,0
1596249900000,347.51,348.00,347.10,347.20,4996.353,1596250199999,1736474.49757,1093,2993.716,1040478.52144,0
1596250200000,347.20,347.42,346.16,347.18,5413.423,1596250499999,1877355.77231,1492,1725.408,598587.26458,0
1596250500000,347.18,347.60,346.87,347.08,4057.371,1596250799999,1408825.35076,980,1498.288,520295.59966,0
1596250800000,347.08,347.08,346.78,346.79,2167.840,1596251099999,752032.89670,708,792.438,274902.67152,0
1596251100000,346.80,347.40,346.65,347.38,3239.294,1596251399999,1124160.55230,996,2502.579,868573.53359,0
1596251400000,347.39,349.20,347.39,348.83,14427.775,1596251699999,5030399.13118,3484,8881.314,3096629.28989,0
1596251700000,348.83,348.88,347.97,348.84,6412.625,1596251999999,2235164.99893,1551,2326.844,811156.61923,0
1596252000000,348.85,349.50,348.63,348.89,8097.531,1596252299999,2826486.10025,1942,3324.181,1160574.55330,0
1596252300000,348.89,350.65,348.45,350.01,21396.058,1596252599999,7486419.60038,4201,14452.663,5056830.35241,0
1596252600000,350.02,350.55,349.64,350.29,18412.352,1596252899999,6446485.79748,3076,9272.013,3246745.09633,0
1596252900000,350.29,352.00,350.18,352.00,29870.366,1596253199999,10495334.61398,5241,19084.090,6704979.30747,0
1596253200000,351.99,353.00,351.84,351.85,24968.400,1596253499999,8798279.84144,4524,13218.244,4658216.00282,0
1596253500000,351.89,352.20,351.05,351.92,14115.452,1596253799999,4962030.16640,2726,7043.553,2476173.35927,0
1596253800000,351.94,353.35,351.91,353.00,15932.232,1596254099999,5620812.17180,3409,9029.243,3185421.38756,0
1596254100000,353.00,353.09,351.99,352.56,12917.499,1596254399999,4552995.87765,2790,4508.711,1589465.55625,0
