open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1593561600000,225.56,225.60,224.35,224.73,15307.668,1593561899999,3440081.91607,3273,4861.108,1092939.40039,0
1593561900000,224.74,225.06,224.01,225.06,8509.780,1593562199999,1910002.73010,2399,3055.569,685997.45787,0
1593562200000,225.03,225.17,224.51,224.69,7770.412,1593562499999,1746933.09635,1665,2968.777,667261.25471,0
1593562500000,224.69,224.92,224.50,224.67,3348.675,1593562799999,752383.84994,1096,1688.595,379422.80392,0
1593562800000,224.67,224.80,224.42,224.52,1704.831,1593563099999,382886.36839,669,1218.721,273709.82439,0
1593563100000,224.51,224.85,224.50,224.78,2717.366,1593563399999,610479.95365,711,1132.422,254434.35147,0
1593563400000,224.78,224.82,224.48,224.78,5988.883,1593563699999,1345240.45064,999,2464.114,553613.90234,0
1593563700000,224.76,224.77,224.30,224.45,3374.020,1593563999999,757417.34806,893,1790.797,401931.76133,0
1593564000000,224.42,225.17,224.31,225.16,4069.912,1593564299999,914923.15492,1115,2398.025,539181.36758,0
1593564300000,225.16,225.41,225.05,225.23,1940.808,1593564599999,437118.93324,811,1095.120,246689.01064,0
1593564600000,225.23,225.23,224.88,225.06,821.136,1593564899999,184785.16068,558,307.788,69263.87536,0
1593564900000,225.01,225.13,224.73,225.04,2814.479,1593565199999,632853.31463,713,890.686,200334.41156,0
1593565200000,225.04,225.29,225.04,225.07,972.892,1593565499999,219047.55029,396,578.409,130229.17408,0
1593565500000,225.08,225.34,224.78,224.88,1151.570,1593565799999,259152.48705,612,533.572,120076.48386,0
1593565800000,224.87,224.88,224.47,224.49,1753.954,1593566099999,393915.34049,697,942.215,211608.89484,0
1593566100000,224.49,224.75,224.43,224.51,2244.257,1593566399999,503983.65079,586,1060.829,238265.41946,0
1593566400000,224.47,224.73,224.47,224.67,531.297,1593566699999,119339.89845,386,315.411,70848.54121,0
1593566700000,224.68,224.68,224.36,224.38,1070.488,1593566999999,240319.67580,542,284.078,63772.75284,0
1593567000000,224.38,224.97,224.36,224.87,1943.906,1593567299999,436814.63686,763,1222.173,274629.35880,0
1593567300000,224.87,224.95,224.72,224.73,472.833,1593567599999,106298.03003,378,186.879,42014.67583,0
1593567600000,224.72,224.75,224.52,224.69,766.182,1593567899999,172092.18561,518,180.246,40484.23764,0
1593567900000,224.69,224.91,224.69,224.91,779.800,1593568199999,175293.23749,418,425.636,95690.19939,0
1593568200000,224.91,225.08,224.78,224.91,1488.150,1593568499999,334725.69210,694,664.687,149529.73961,0
1593568500000,224.91,225.00,224.85,224.96,1269.905,1593568799999,285683.14154,484,627.273,141130.20392,0
1593568800000,224.96,224.99,224.79,224.92,1420.610,1593569099999,319448.83416,754,535.123,120318.63913,0
1593569100000,224.92,224.99,224.58,224.96,736.690,1593569399999,165615.25644,732,287.093,64546.65985,0
1593569400000,224.96,225.88,224.92,225.70,9864.010,1593569699999,2223984.41335,2322,6487.491,1462716.39250,0
