open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1630454400000,1.1872,1.1875,1.1724,1.1840,15932301.9,1630454699999,18804111.99683,15425,6746448.3,7964480.06346,0
1630454700000,1.1840,1.1976,1.1832,1.1892,16674825.3,1630454999999,19838671.30897,18233,8526538.9,10146279.45947,0
1630455000000,1.1892,1.1909,1.1757,1.1784,9326424.8,1630455299999,11030461.77673,9978,4310076.7,5099039.57188,0
1630455300000,1.1784,1.1878,1.1782,1.1828,6223746.9,1630455599999,7362497.14765,6876,3246348.8,3841924.14875,0
1630455600000,1.1828,1.1858,1.1768,1.1768,4294810.0,1630455899999,5069637.61224,5322,1752330.8,2068593.20386,0
1630455900000,1.1768,1.1873,1.1764,1.1873,5651784.8,1630456199999,6680063.68550,6169,3352740.6,3962332.08033,0
1630456200000,1.1873,1.1874,1.1805,1.1811,2941791.9,1630456499999,3479238.80402,4628,1263333.2,1494285.25681,0
1630456500000,1.1810,1.1821,1.1764,1.1791,2727231.9,1630456799999,3216451.33169,4622,1486929.1,1753858.53968,0
1630456800000,1.1790,1.1815,1.1726,1.1749,3559241.0,1630457099999,4187210.20331,5829,1481900.9,1743625.42040,0
1630457100000,1.1749,1.1750,1.1651,1.1681,9511640.9,1630457399999,11119125.82616,10041,3679920.4,4301585.58146,0
1630457400000,1.1682,1.1694,1.1608,1.1677,9323677.8,1630457699999,10859401.64053,9548,4173164.4,4862464.08750,0
1630457700000,1.1678,1.1678,1.1628,1.1633,3894832.4,1630457999999,4537294.73253,4126,1853329.7,2159143.44877,0
1630458000000,1.1632,1.1696,1.1583,1.1686,10813776.1,1630458299999,12574712.71153,9597,5407912.4,6293366.67523,0
1630458300000,1.1687,1.1712,1.1660,1.1661,4377636.6,1630458599999,5115046.91228,5180,2480274.9,2898616.92192,0
1630458600000,1.1662,1.1662,1.1610,1.1643,5921722.6,1630458899999,6888817.12274,5553,2789685.1,3245355.86946,0
1630458900000,1.1643,1.1688,1.1609,1.1686,5321219.5,1630459199999,6202732.78388,5457,2977835.5,3470931.95633,0
1630459200000,1.1687,1.1731,1.1673,1.1694,4595437.0,1630459499999,5377752.19290,5412,2521775.3,2952039.72369,0
1630459500000,1.1694,1.1739,1.1688,1.1724,4337368.1,1630459799999,5082705.29774,4581,2570161.2,3012087.68171,0
1630459800000,1.1724,1.1752,1.1700,1.1726,3773744.2,1630460099999,4423113.41700,4370,2011565.8,2358272.79675,0
1630460100000,1.1724,1.1724,1.1648,1.1655,3452091.7,1630460399999,4028313.01474,4547,1202813.0,1403116.13704,0
1630460400000,1.1655,1.1719,1.1653,1.1714,2674099.8,1630460699999,3127548.55656,3971,1344433.1,1572074.77595,0
1630460700000,1.1715,1.1767,1.1702,1.1736,5344720.5,1630460999999,6277186.43734,5728,2896842.4,3402629.91392,0
