open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1617235200000,58810.99,59178.15,58799.23,59173.75,1557.025,1617235499999,91892333.81172,16404,929.524,54850938.62641,0
1617235500000,59172.53,59180.00,59071.98,59117.27,704.370,1617235799999,41647093.91708,7873,387.274,22898548.18080,0
1617235800000,59117.26,59150.00,59040.54,59044.53,328.178,1617236099999,19396423.13234,5930,134.019,7922336.55058,0
1617236100000,59046.64,59109.27,58950.01,58981.80,825.020,1617236399999,48696073.21968,7784,319.734,18872282.40286,0
1617236400000,58981.79,59094.68,58960.01,59040.86,263.893,1617236699999,15580021.32288,3923,117.654,6946921.24217,0
1617236700000,59040.26,59068.00,58990.40,58990.93,199.056,1617236999999,11749049.83026,3471,103.420,6104445.37660,0
1617237000000,58990.93,59143.89,58990.93,59118.50,388.362,1617237299999,22954037.86471,5075,187.749,11097045.54108,0
1617237300000,59118.50,59126.30,59031.85,59049.99,284.454,1617237599999,16804829.45651,4025,116.470,6880714.53538,0
1617237600000,59050.00,59120.00,59040.01,59115.18,245.665,1617237899999,14515087.31969,3398,134.725,7961092.69234,0
1617237900000,59115.18,59222.00,59107.46,59198.05,742.803,1617238199999,43953558.27821,6534,467.064,27638626.59726,0
1617238200000,59198.05,59270.00,59084.89,59195.77,473.265,1617238499999,28009018.61666,5327,258.873,15323260.74400,0
1617238500000,59195.78,59320.40,59160.00,59304.39,759.243,1617238799999,44994902.42826,7443,426.831,25296358.57716,0
1617238800000,59304.39,59400.00,59234.75,59239.46,721.690,1617239099999,42813560.07546,8154,336.796,19982610.11887,0
1617239100000,59239.47,59287.68,59214.87,59232.65,331.750,1617239399999,19656238.57325,4144,172.306,10210339.40507,0
1617239400000,59232.65,59409.96,59227.00,59318.38,549.459,1617239699999,32598469.98416,5904,285.607,16943685.41780,0
1617239700000,59318.39,59406.91,59285.00,59369.51,486.569,1617239999999,28887050.98832,5219,255.959,15197996.59263,0
1617240000000,59370.79,59403.10,59255.27,59275.09,321.536,1617240299999,19075652.10467,4212,135.117,8016742.11462,0
1617240300000,59278.20,59278.20,59153.18,59232.24,642.820,1617240599999,38060712.30835,6449,223.423,13230749.94705,0
1617240600000,59232.23,59277.72,59215.47,59258.16,310.730,1617240899999,18408355.94477,4063,186.692,11060547.45010,0
1617240900000,59258.17,59277.17,59070.06,59100.00,576.510,1617241199999,34098952.93404,6131,212.160,12547360.38017,0
1617241200000,59100.01,59187.37,59032.33,59093.19,643.182,1617241499999,38006177.48822,6378,289.224,17091798.93921,0
1617241500000,59093.19,59194.25,59065.76,59186.23,269.846,1617241799999,15960478.72201,3680,129.433,7656247.78330,0
1617241800000,59185.14,59280.00,59174.94,59280.00,271.035,1617242099999,16050553.60770,4231,155.508,9209530.55837,0
1617242100000,59280.00,59320.85,59220.46,59237.53,554.173,1617242399999,32854058.35465,6126,239.276,14185779.73463,0
1617242400000,59237.53,59399.00,59226.31,59302.74,641.839,1617242699999,38082739.44608,6948,360.126,21366347.03665,0
1617242700000,59302.73,59337.56,59250.00,59295.40,312.803,1617242999999,18546112.49473,3891,178.088,10559468.26911,0
1617243000000,59295.39,59350.00,59249.00,59255.33,375.096,1617243299999,22246817.52005,4139,133.146,7897735.46969,0
1617243300000,59258.76,59427.21,59230.66,59325.01,636.055,1617243599999,37755699.81860,6107,377.676,22420559.25706,0
1617243600000,59325.01,59326.45,59200.00,59219.76,415.775,1617243899999,24632640.54490,5625,166.807,9882106.66700,0
1617243900000,59219.77,59219.77,59150.00,59175.00,311.475,1617244199999,18433341.95270,4909,159.242,9424376.98910,0
1617244200000,59175.01,59270.00,59164.09,59257.96,270.859,1617244499999,16040017.72945,3593,153.980,9118852.99061,0
1617244500000,59257.96,59307.84,59206.04,59231.31,425.625,1617244799999,25221357.78022,4665,184.281,10920452.34879,0
1617244800000,59231.31,59248.05,59130.00,59197.37,286.715,1617245099999,16968132.69918,4321,133.781,7918073.62980,0
1617245100000,59197.38,59262.37,59161.32,59195.74,224.136,1617245399999,13273779.14712,3386,104.014,6160081.86270,0
1617245400000,59195.56,59247.44,59151.99,59215.86,239.613,1617245699999,14186555.22208,3371,122.454,7250105.46430,0
1617245700000,59215.87,59255.00,59176.81,59192.38,192.183,1617245999999,11382003.29885,3039,87.276,5169434.87167,0
1617246000000,59192.38,59199.99,59065.00,59149.57,613.000,1617246299999,36239066.47185,7064,322.833,19086048.13656,0
1617246300000,59149.57,59196.02,59100.00,59151.34,234.221,1617246599999,13853093.98228,3534,122.048,7219034.20884,0
1617246600000,59151.33,59193.00,59138.85,59155.62,179.337,1617246899999,10610665.10535,3078,59.402,3514734.67517,0
1617246900000,59155.61,59270.33,59135.46,59192.31,348.589,1617247199999,20642477.49867,4640,182.167,10788123.71566,0
1617247200000,59190.05,59229.96,59127.00,59178.99,230.471,1617247499999,13637722.92478,3391,120.943,7156701.51625,0
1617247500000,59178.99,59181.44,59055.00,59094.26,395.921,1617247799999,23397802.35175,5013,168.423,9953964.24375,0
1617247800000,59094.27,59163.79,59072.34,59140.44,218.123,1617248099999,12894431.35207,3516,125.855,7440113.68689,0
1617248100000,59143.24,59162.95,59108.65,59162.95,146.422,1617248399999,8658496.04555,2393,66.297,3920651.13302,0
1617248400000,59164.01,59188.20,59090.06,59160.31,192.465,1617248699999,11381459.75574,3141,83.048,4911368.81322,0
1617248700000,59161.59,59171.96,59030.93,59099.08,509.127,1617248999999,30078309.76222,5417,175.575,10373408.34779,0
1617249000000,59099.07,59149.56,59041.21,59114.77,266.516,1617249299999,15751938.72131,3379,140.466,8301701.18018,0
1617249300000,59114.78,59231.36,59101.43,59219.99,410.265,1617249599999,24278477.73252,4466,260.557,15420344.50435,0
1617249600000,59220.00,59241.70,59086.59,59131.39,504.723,1617249899999,29860706.02932,5406,207.385,12271117.28622,0
1617249900000,59131.39,59240.00,59127.28,59225.01,329.592,1617250199999,19511209.57722,4443,194.248,11500095.08640,0
1617250200000,59224.14,59273.49,59163.35,59215.38,394.257,1617250499999,23351179.66506,4583,230.090,13628679.25745,0
1617250500000,59215.38,59316.34,59200.45,59291.12,434.119,1617250799999,25734983.34165,5517,250.144,14829040.48877,0
1617250800000,59291.11,59325.00,59242.99,59266.19,354.410,1617251099999,21009873.49802,4277,159.798,9473163.45302,0
1617251100000,59266.19,59270.84,59145.26,59179.71,575.726,1617251399999,34081351.86066,6048,247.433,14646327.46909,0
1617251400000,59179.71,59230.00,59141.00,59194.71,429.416,1617251699999,25414237.66290,4761,186.036,11010127.23037,0
